object_id,has_person,person_percent,has_building,building_percent,has_tree,tree_percent,has_mountain,mountain_percent,has_grass,grass_percent,has_water,water_percent,has_rock,rock_percent,has_house,house_percent,has_road,road_percent,has_sidewalk,sidewalk_percent,has_fence,fence_percent,has_sea,sea_percent,has_animal,animal_percent,has_column,column_percent,has_boat,boat_percent,has_river,river_percent,has_plant,plant_percent,has_curtain,curtain_percent,has_windowpane,windowpane_percent,has_chair,chair_percent,has_field,field_percent,has_table,table_percent,has_hovel,hovel_percent,has_tent,tent_percent,has_bridge,bridge_percent,has_bench,bench_percent,has_pier,pier_percent,artist_name,origin,creation_year,work_type,works_in_museum
646090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1889,Photograph,1906
646423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1889,Photograph,1906
646631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1889,Photograph,1906
646775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1889,Photograph,1906
646969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1889,Photograph,1906
647075,1.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1889,Photograph,1906
647196,1.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles DeForest Fredricks,American,1865,Photograph,3
647298,1.0,11.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1889,Photograph,1906
647316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1889,Photograph,1906
647630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1889,Photograph,1906
648121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1889,Photograph,1906
648507,1.0,15.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1889,Photograph,1906
648530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frederick Walker,British,1872,Photograph,1
648547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1889,Photograph,1906
648745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1895,Photograph,1906
648841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1895,Photograph,1906
648901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1895,Photograph,1906
648904,1.0,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1895,Photograph,1906
649065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1895,Photograph,1906
649471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1895,Photograph,1906
649843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1895,Photograph,1906
650460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1895,Photograph,1906
650622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1895,Photograph,1906
650717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W. Duke, Sons & Co.",American,1895,Photograph,1906
651553,,,1.0,48.87,,,,,,,1.0,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adolphe Terris,French,1864,Photograph,3
652099,,,1.0,14.39,1.0,26.71,,,1.0,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652101,,,1.0,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.04,1.0,43.02,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652102,1.0,1.83,1.0,47.04,1.0,6.44,,,1.0,1.07,,,,,,,,,1.0,12.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652104,,,1.0,51.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652107,,,1.0,47.86,,,,,,,1.0,8.48,,,,,,,,,,,,,,,,,,,,,,,1.0,1.86,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652111,,,1.0,32.59,1.0,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652112,,,1.0,60.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652115,,,,,1.0,7.28,1.0,23.03,1.0,2.83,,,,,,,,,,,,,,,1.0,2.86,,,,,,,,,,,,,,,1.0,0.86,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652117,1.0,22.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.47,,,,,,,,,,,Naser od-Din Shah|Luigi Pesce,Iranian|Italian,1869,Photograph,1
652118,1.0,25.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652123,,,1.0,30.56,,,,,,,,,,,,,,,1.0,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652130,,,1.0,36.02,1.0,20.78,,,1.0,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652137,,,1.0,27.61,,,,,,,,,1.0,2.32,1.0,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652140,,,1.0,39.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652141,,,1.0,26.04,1.0,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652142,,,1.0,24.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652143,1.0,4.9,1.0,46.69,1.0,10.39,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.11,,,,,,,,,,,,,,,,,1.0,1.72,,,Luigi Pesce,Italian,1869,Photograph,93
652144,1.0,0.31,1.0,10.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652145,1.0,0.33,1.0,19.02,,,,,,,,,,,1.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652147,,,1.0,7.7,,,,,,,,,,,,,,,,,,,,,,,1.0,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652153,,,1.0,1.46,,,1.0,6.26,1.0,5.01,,,1.0,3.21,,,,,,,,,,,,,1.0,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652158,1.0,0.57,1.0,7.03,,,1.0,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
652166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luigi Pesce,Italian,1869,Photograph,93
655385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
655780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
655784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
656218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
656253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
656260,1.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
656284,1.0,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
656293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
657090,1.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
657154,1.0,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
657261,1.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
657383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
657447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
657515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
657520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
657529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
657531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
657619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kinney Brothers Tobacco Company,American,1890,Photograph,2175
669900,,,,,1.0,2.09,1.0,2.52,,,1.0,26.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1885,Photograph,24
669901,,,,,,,1.0,12.03,,,,,,,,,,,,,,,1.0,33.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1885,Photograph,24
669902,,,1.0,3.3,1.0,3.95,1.0,0.86,,,,,,,,,1.0,7.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1888,Photograph,24
669903,,,1.0,6.07,,,1.0,1.48,,,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4,,,,,Henry P. Bosse,"American, born Germany",1885,Photograph,24
669904,,,,,1.0,0.31,1.0,2.83,,,1.0,7.33,,,,,,,,,,,1.0,14.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1890,Photograph,24
669905,,,,,,,1.0,9.95,,,1.0,14.63,,,,,,,,,,,1.0,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1889,Photograph,24
669906,,,,,1.0,1.27,1.0,1.51,,,,,,,,,,,,,,,,,,,,,,,1.0,0.42,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1885,Photograph,24
669907,,,,,1.0,1.08,1.0,6.68,,,,,,,,,,,,,,,1.0,20.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1889,Photograph,24
669908,,,,,,,1.0,16.11,,,1.0,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1889,Photograph,24
669909,,,,,,,1.0,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1885,Photograph,24
669910,,,,,,,1.0,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1891,Photograph,24
669911,,,1.0,7.21,1.0,8.27,1.0,8.5,,,1.0,2.27,,,,,,,,,,,1.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1885,Photograph,24
669912,,,1.0,9.23,1.0,4.6,1.0,0.45,,,,,,,,,1.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.66,,,,,Henry P. Bosse,"American, born Germany",1891,Photograph,24
669913,,,,,1.0,0.7,1.0,0.89,,,,,,,,,,,,,,,1.0,16.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1885,Photograph,24
669914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1889,Photograph,24
669915,,,1.0,0.42,1.0,0.35,1.0,1.63,,,1.0,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.15,,,,,Henry P. Bosse,"American, born Germany",1885,Photograph,24
669916,,,1.0,2.21,1.0,3.02,1.0,7.61,,,1.0,16.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.32,,,,,Henry P. Bosse,"American, born Germany",1891,Photograph,24
669917,,,,,,,1.0,22.68,,,1.0,4.22,,,,,,,,,1.0,5.27,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1885,Photograph,24
669918,,,,,,,1.0,6.42,,,1.0,20.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.82,,,,,Henry P. Bosse,"American, born Germany",1885,Photograph,24
669919,,,,,,,1.0,3.89,,,1.0,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.51,,,,,Henry P. Bosse,"American, born Germany",1888,Photograph,24
669920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Bosse,"American, born Germany",1889,Photograph,24
669921,,,,,1.0,0.88,1.0,11.25,,,1.0,24.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.38,Henry P. Bosse,"American, born Germany",1885,Photograph,24
675524,1.0,1.28,1.0,24.95,,,,,1.0,5.79,,,,,,,,,,,,,,,,,1.0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Nègre,French,1852,Photograph,24
676536,1.0,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.67,,,,,,,,,,,,,,,,,,,Roger Fenton|Roger Fenton,British|British,1855,Photograph,1
679868,,,1.0,49.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Blondeau et Antonin|Louis de Clercq|H. Jannin,French|French|French,1860,Photograph,7
679876,,,1.0,25.26,,,,,1.0,0.82,,,,,1.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Blondeau et Antonin|Louis de Clercq|H. Jannin,French|French|French,1860,Photograph,7
679877,,,1.0,36.81,1.0,0.97,,,1.0,3.11,,,1.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H. Jannin|J. Blondeau et Antonin|Louis de Clercq,French|French|French,1860,Photograph,7
679883,,,1.0,0.43,,,,,,,,,1.0,1.02,1.0,7.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Blondeau et Antonin|Louis de Clercq|H. Jannin,French|French|French,1860,Photograph,7
679888,,,1.0,32.05,1.0,3.17,1.0,1.36,,,,,1.0,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis de Clercq|H. Jannin|J. Blondeau et Antonin,French|French|French,1860,Photograph,207
679890,,,1.0,10.72,1.0,21.45,,,,,,,1.0,0.46,1.0,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.71,,,,,,,,,Louis de Clercq|H. Jannin|J. Blondeau et Antonin,French|French|French,1860,Photograph,207
679891,,,1.0,21.4,,,,,1.0,1.33,,,1.0,0.78,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis de Clercq|H. Jannin|J. Blondeau et Antonin,French|French|French,1860,Photograph,207
679895,,,1.0,30.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis de Clercq|H. Jannin|J. Blondeau et Antonin,French|French|French,1860,Photograph,207
679897,,,1.0,49.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis de Clercq|H. Jannin|J. Blondeau et Antonin,French|French|French,1860,Photograph,207
679906,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,H. Jannin|J. Blondeau et Antonin|Louis de Clercq,French|French|French,1860,Photograph,7
680014,,,1.0,6.33,,,1.0,7.89,,,,,1.0,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Désiré Charnay,French,1860,Photograph,10
682875,1.0,9.49,,,1.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.54,,,Aquilin Schad|Pierre-Louis Pierson,Austrian|French,1864,Photograph,1
684344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis Dodero,"Italian, active France",1855,Photograph,1
695296,,,1.0,85.07,,,,,,,,,,,,,,,1.0,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pietro Semplicini,Italian,1861,Photograph,1
700108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Roscoe Savage,American,1880,Photograph,4
700110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gide et Baudry|Maxime Du Camp|Imprimerie photographique de Blanquart-Évrard, à Lille",French|French|French,1850,Photograph,1
700111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maxime Du Camp|Gide et Baudry|Imprimerie photographique de Blanquart-Évrard, à Lille",French|French|French,1849,Photograph,1
700113,,,,,,,,,,,,,1.0,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lieutenant George Montague Wheeler|William Bell,"American|American, born England",1872,Photograph,1
700114,,,,,,,1.0,6.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lieutenant George Montague Wheeler|Timothy H. O'Sullivan,"American|American, born Ireland",1873,Photograph,1
702990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph-Philibert Girault de Prangey,French,1842,Photograph,24
702991,,,1.0,4.88,1.0,20.34,,,,,1.0,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph-Philibert Girault de Prangey,French,1842,Photograph,24
702992,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph-Philibert Girault de Prangey,French,1842,Photograph,24
702993,,,,,,,,,,,1.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph-Philibert Girault de Prangey,French,1842,Photograph,24
702994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph-Philibert Girault de Prangey,French,1842,Photograph,24
702995,,,1.0,25.48,,,,,,,,,,,1.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph-Philibert Girault de Prangey,French,1842,Photograph,24
702996,,,,,,,,,,,,,1.0,3.36,,,,,,,,,,,1.0,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph-Philibert Girault de Prangey,French,1842,Photograph,24
702997,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.66,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph-Philibert Girault de Prangey,French,1842,Photograph,24
704683,,,1.0,81.19,,,,,,,,,,,,,1.0,4.45,1.0,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George A. Schastey & Co.,American,1890,Photograph,1
705423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Murray,British,1855,Photograph,3
705430,,,1.0,15.82,,,,,,,,,1.0,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emile Béchard,French,1879,Photograph,3
705511,1.0,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alphonse Bertillon,French,1898,Photograph,4
705529,1.0,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alphonse Bertillon,French,1898,Photograph,4
711370,,,1.0,66.41,,,,,1.0,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alphonse Delaunay,French,1854,Photograph,16
711371,1.0,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emile Mangel du Mesnil|Jacob Wothly,French|German,1870,Photograph,1
711640,,,1.0,13.14,1.0,20.91,,,1.0,0.73,,,,,1.0,2.82,,,1.0,0.86,,,,,,,,,,,,,1.0,0.56,,,,,,,,,,,,,,,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711641,,,1.0,33.88,,,,,,,,,,,,,1.0,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711642,,,1.0,33.2,1.0,18.34,,,,,,,,,,,1.0,12.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711643,,,1.0,2.46,,,,,,,,,,,,,,,,,,,1.0,0.49,,,,,,,,,,,,,,,,,1.0,2.65,,,,,,,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711644,1.0,0.4,1.0,2.66,1.0,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.33,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711645,,,1.0,20.85,1.0,4.07,,,,,1.0,20.16,1.0,5.79,,,,,,,,,1.0,3.26,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.94,,,,,Thomas C. Roche,American,1869,Photograph,25
711646,,,1.0,5.67,1.0,22.25,,,,,1.0,10.19,,,,,,,,,,,,,,,,,,,1.0,0.94,,,,,,,,,,,,,,,,,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711647,,,1.0,3.59,1.0,51.09,,,,,,,,,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711648,,,,,,,,,,,,,1.0,1.56,,,,,,,,,1.0,2.84,1.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711649,,,1.0,1.04,1.0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711650,,,1.0,5.18,1.0,22.14,,,,,1.0,49.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711651,,,1.0,5.71,1.0,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.08,,,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711652,,,1.0,5.86,1.0,1.06,,,1.0,19.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711653,,,,,1.0,21.45,,,,,1.0,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711654,,,1.0,8.76,1.0,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711655,,,1.0,12.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas C. Roche,American,1869,Photograph,25
711656,,,1.0,4.44,1.0,3.01,,,1.0,11.83,1.0,7.38,,,,,1.0,1.99,1.0,10.88,,,,,,,,,1.0,0.93,,,,,,,,,,,,,,,,,,,,,1.0,0.75,,,Thomas C. Roche,American,1869,Photograph,25
